x0,y0,theta0,v0,x1,y1,theta1,v1,x2,y2,theta2,v2,x3,y3,theta3,v3,x4,y4,theta4,v4,x5,y5,theta5,v5,x6,y6,theta6,v6,x7,y7,theta7,v7,x8,y8,theta8,v8,x9,y9,theta9,v9,x10,y10,theta10,v10,x11,y11,theta11,v11,x12,y12,theta12,v12,x13,y13,theta13,v13,x14,y14,theta14,v14,x15,y15,theta15,v15,x16,y16,theta16,v16,x17,y17,theta17,v17,x18,y18,theta18,v18,x19,y19,theta19,v19,x20,y20,theta20,v20,x21,y21,theta21,v21,x22,y22,theta22,v22,x23,y23,theta23,v23,x24,y24,theta24,v24,x25,y25,theta25,v25,x26,y26,theta26,v26,x27,y27,theta27,v27,x28,y28,theta28,v28,x29,y29,theta29,v29,x30,y30,theta30,v30,x31,y31,theta31,v31,x32,y32,theta32,v32,x33,y33,theta33,v33,x34,y34,theta34,v34,x35,y35,theta35,v35,x36,y36,theta36,v36,x37,y37,theta37,v37,x38,y38,theta38,v38,x39,y39,theta39,v39,x40,y40,theta40,v40
1.113016138095642593e-37,-3.460081439494856313e-37,-5.081295485403951344e-37,6.862320632302677385e-40,6.538386967048585064e-38,-5.107175753762101766e-37,3.892075452907686941e-37,-5.000000049999733798e-02,-2.500000024999867246e-03,3.008276286483935425e-37,-1.724147989066112145e-04,-1.000000009999945372e-01,-7.500000000682436468e-03,8.620739988826230351e-07,-1.013206589448660240e-03,-1.500000014999915976e-01,-1.499999622597883442e-02,8.461122195556054597e-06,-8.180536362550037272e-03,-2.000000019999884637e-01,-2.499966172196503231e-02,9.026557422363759684e-05,-1.773697606004477970e-02,-2.500000024999851633e-01,-3.749769564649424458e-02,3.119661522525103508e-04,-2.968252568192875432e-02,-3.000000029999816409e-01,-5.249108838908982111e-02,7.571386651671291410e-04,-4.401718522819876578e-02,-3.500000034999778964e-01,-6.997413806579146078e-02,1.527190693892437317e-03,-6.074095469885135851e-02,-4.000000039999739299e-01,-8.993725497170035332e-02,2.741262932666955338e-03,-7.985383409388206732e-02,-4.500000044999696858e-01,-1.123655561662905145e-01,4.536065331171408588e-03,-1.013558234132844876e-01,-5.000000049999651086e-01,-1.372372537724849684e-01,7.065624716901329483e-03,-1.252469226570488148e-01,-5.500000054999601984e-01,-1.645218424743846719e-01,1.050091720707695304e-02,-1.515271318251590893e-01,-6.000000059999548441e-01,-1.941780941706899577e-01,1.502935549474908490e-02,-1.801964509175874585e-01,-6.500000064999491567e-01,-2.261518708470139083e-01,2.085409807939596002e-02,-2.112548799342831296e-01,-7.000000069999429142e-01,-2.603737705296448879e-01,2.819314478940812899e-02,-2.447024188751525664e-01,-7.500000074999362276e-01,-2.967566257259896534e-01,3.727818061138325062e-02,-2.805390677400599331e-01,-8.000000079999288749e-01,-3.351928790809319270e-01,4.835312801687473988e-02,-2.845990107094723554e-01,-8.500000084999208561e-01,-3.759832879455284882e-01,6.028596425909767131e-02,-2.883202217068133177e-01,-9.000000089999119490e-01,-4.191258170639390324e-01,7.308136271974356724e-02,-2.916892455769975467e-01,-9.500000094999021538e-01,-4.646193921069667332e-01,8.674096282109879097e-02,-2.947006030633594342e-01,-1.000000009999891137e+00,-5.124638498882577720e-01,1.012636316396636482e-01,-2.973557407681822751e-01,-1.050000010499879011e+00,-5.626598658582795398e-01,1.166457652973095921e-01,-2.996620094607240770e-01,-1.100000010999865330e+00,-6.152088638512155372e-01,1.328816166897578976e-01,-3.016315540360917646e-01,-1.150000011499849650e+00,-6.701129153856701937e-01,1.499636303657296832e-01,-3.032800876535294843e-01,-1.200000011999831750e+00,-7.273746371262654886e-01,1.678827624680839237e-01,-3.046255828153324741e-01,-1.250000012499810964e+00,-7.869970952619361748e-01,1.866287637479309702e-01,-3.056869534889057882e-01,-1.300000012999786625e+00,-8.489837244867931565e-01,2.061904068752020980e-01,-3.064828285516901785e-01,-1.350000013499757845e+00,-9.133382670334478926e-01,2.265556455120110724e-01,-3.070305320207946664e-01,-1.400000013999723070e+00,-9.800647339193687690e-01,2.477117017352337136e-01,-3.073453966111612812e-01,-1.450000014499680079e+00,-1.049167386286423254e+00,2.696450904602057386e-01,-3.074405525965547836e-01,-1.500000014999625320e+00,-1.120650729349514041e+00,2.923416051050067854e-01,-3.073273615442627671e-01,-1.550000015499552797e+00,-1.194519504718626779e+00,3.157863091037585446e-01,-3.070167082361492383e-01,-1.600000015999451630e+00,-1.270778658245827808e+00,3.399636048853469372e-01,-3.065214199594100131e-01,-1.650000016499297395e+00,-1.349433249615871189e+00,3.648574875180483623e-01,-3.058601324287191225e-01,-1.700000016999020591e+00,-1.430488256594494301e+00,3.904521351653011951e-01,-3.050629254698315473e-01,-1.750000017498230198e+00,-1.513948212205649346e+00,4.167330400677881075e-01,-3.041789360761789629e-01,-1.789569377676058615e+00,-1.599319010101341032e+00,4.435327277607943319e-01,-3.032984584682562601e-01,-1.804815627013425017e+00,-1.685440889310242163e+00,4.704849176589658288e-01,-3.025606265120210359e-01,-1.805387392221261988e+00,-1.771609920947713857e+00,4.973820750671212321e-01,-3.021159485294313551e-01,-1.800885179257773583e+00,-1.857575989466986988e+00,5.241739327017724825e-01,-3.021159485294632741e-01,-1.800885179235853339e+00
-6.464484405517578125e+01,2.447101020812988281e+01,2.778528500293360286e-03,-1.021044390155639238e-39,-6.464484405517578125e+01,2.447101020812988281e+01,2.778528500293360286e-03,-5.000000049997338492e-02,-6.464734404555051128e+01,2.447100326181750063e+01,2.778446450680133357e-03,-1.000000009999449657e-01,-6.465234402630110822e+01,2.447098936960298232e+01,2.778130732756044392e-03,-1.500000014999145759e-01,-6.465984399743358324e+01,2.447096853364907787e+01,2.777448366421011658e-03,-2.000000019998819656e-01,-6.466984395896250248e+01,2.447094075920084322e+01,2.776284863688502184e-03,-2.500000024998468851e-01,-6.468234391091404234e+01,2.447090605568428145e+01,2.774544000600050707e-03,-3.000000029998090567e-01,-6.469734385332836268e+01,2.447086443757725149e+01,2.772147460508503705e-03,-3.500000034997681198e-01,-6.471484378626138323e+01,2.447081592505834635e+01,2.769034304519038970e-03,-4.000000039997236301e-01,-6.473484370978589197e+01,2.447076054444247362e+01,2.765160232254374600e-03,-4.500000044996751436e-01,-6.475734362399218469e+01,2.447069832841591008e+01,2.760496608255117584e-03,-5.000000049996220497e-01,-6.478234352898795123e+01,2.447062931608766334e+01,2.755029244308448456e-03,-5.500000054995636267e-01,-6.480984342489793448e+01,2.447055355287853473e+01,2.748756944538034794e-03,-6.000000059994989865e-01,-6.483984331186300665e+01,2.447047109027321454e+01,2.741689836922635206e-03,-6.500000064994270188e-01,-6.487234319003901817e+01,2.447038198546425392e+01,2.733847530923695385e-03,-7.000000069993463914e-01,-6.490734305959541928e+01,2.447028630091890378e+01,2.725257155102317735e-03,-7.500000074992552168e-01,-6.494484292071372522e+01,2.447018410390107235e+01,2.715951339979104633e-03,-8.000000079991511637e-01,-6.498484277358593886e+01,2.447007546597994576e+01,2.705966274909510274e-03,-8.500000084990311233e-01,-6.502734261841308694e+01,2.446996046255245716e+01,2.695339633571601154e-03,-9.000000089988906549e-01,-6.507234245540388429e+01,2.446983917241459139e+01,2.684109022861771131e-03,-9.500000094987233190e-01,-6.511984228477344061e+01,2.446971167738782071e+01,2.672310475413557269e-03,-1.000000009998519568e+00,-6.516984210674237943e+01,2.446957806202174623e+01,2.659977347757064466e-03,-1.050000010498263858e+00,-6.522234192153605647e+01,2.446943841337427017e+01,2.647139654187192007e-03,-1.100000010997928213e+00,-6.527734172938399126e+01,2.446929282086187030e+01,2.633823920788245111e-03,-1.150000011497456454e+00,-6.533484153051941234e+01,2.446914137616000673e+01,2.620053645476305877e-03,-1.200000011996704474e+00,-6.539484132517891624e+01,2.446898417311956919e+01,2.605850453330914307e-03,-1.250000012495062318e+00,-6.545734111360202689e+01,2.446882130764892693e+01,2.591236042228472689e-03,-1.299191497124845496e+00,-6.552230047037272698e+01,2.446865298224564356e+01,2.576254402446450341e-03,-1.337481389626825390e+00,-6.558917431792968955e+01,2.446848069782031132e+01,2.561194332821944194e-03,-1.366105731875337570e+00,-6.565747938049192101e+01,2.446830575489864756e+01,2.546323389533924290e-03,-1.386268042857944804e+00,-6.572679255792911590e+01,2.446812926075228845e+01,2.531890063482806433e-03,-1.399142148617986470e+00,-6.579674944113125434e+01,2.446795213723635243e+01,2.518125279756425888e-03,-1.405874990448420903e+00,-6.586704296778904677e+01,2.446777512895573992e+01,2.505242903581425366e-03,-1.407589411793237710e+00,-6.593742221751953991e+01,2.446759881147092486e+01,2.493439517488135748e-03,-1.405386923308612035e+00,-6.600769134524436765e+01,2.446742359928788346e+01,2.482894063298016381e-03,-1.400350445939870569e+00,-6.607770865172075503e+01,2.446724975337606622e+01,2.473768062303934034e-03,-1.393547031993000784e+00,-6.614738579012424680e+01,2.446707738794480846e+01,2.466207094790500744e-03,-1.386030564291654832e+00,-6.621668710758683574e+01,2.446690647619749726e+01,2.460344097709842113e-03,-1.378844433263058056e+00,-6.628562912058634993e+01,2.446673685478047489e+01,2.456304882927204739e-03,-1.373024192484938899e+00,-6.635428012310944723e+01,2.446656822664862574e+01,2.454216145338562315e-03,-1.369600192478206191e+00,-6.642275992649985028e+01,2.446640016207208745e+01,2.454216146589313120e-03,-1.369600192943410955e+00
-6.464484405517578125e+01,2.447101020812988281e+01,2.778528500293360286e-03,-1.948888393174688687e-38,-6.464484405517578125e+01,2.447101020812988281e+01,2.778528500293360286e-03,-5.000000049998216956e-02,-6.464734404555051128e+01,2.447100326181750063e+01,2.778446450944087581e-03,-1.000000009999631456e-01,-6.465234402630110822e+01,2.447098936960298232e+01,2.778130733762313679e-03,-1.500000014999427755e-01,-6.465984399743358324e+01,2.447096853364907076e+01,2.777448368226308889e-03,-2.000000019999209344e-01,-6.466984395896250248e+01,2.447094075920082190e+01,2.776284865407477407e-03,-2.500000024998974557e-01,-6.468234391091404234e+01,2.447090605568423882e+01,2.774543999837720838e-03,-3.000000029998721174e-01,-6.469734385332836268e+01,2.447086443757721952e+01,2.772147453001562456e-03,-3.500000034998446696e-01,-6.471484378626139744e+01,2.447081592505844228e+01,2.769034283945279260e-03,-4.000000039998148349e-01,-6.473484370978592040e+01,2.447076054444298165e+01,2.765160190258297412e-03,-4.500000044997823356e-01,-6.475734362399222732e+01,2.447069832841736314e+01,2.760496534739976127e-03,-5.000000049997467277e-01,-6.478234352898799386e+01,2.447062931609095671e+01,2.755029128030706247e-03,-5.500000054997076226e-01,-6.480984342489800554e+01,2.447055355288502199e+01,2.748756773995613464e-03,-6.000000059996642987e-01,-6.483984331186310612e+01,2.447047109028482126e+01,2.741689601419532510e-03,-6.500000064996160898e-01,-6.487234319003916028e+01,2.447038198548351673e+01,2.733847221468125709e-03,-7.000000069995621077e-01,-6.490734305959560402e+01,2.447028630094899526e+01,2.725256764468215413e-03,-7.500000074995011312e-01,-6.494484292071395259e+01,2.447018410394580812e+01,2.715950861201787362e-03,-8.000000079994313840e-01,-6.498484277358623729e+01,2.447007546604383776e+01,2.705965642735817540e-03,-8.500000084993509786e-01,-6.502734261841347063e+01,2.446996046264321834e+01,2.695338838783342510e-03,-9.000000089992569174e-01,-6.507234245540438167e+01,2.446983917254111773e+01,2.684108057975265801e-03,-9.500000094991448707e-01,-6.511984228477408010e+01,2.446971167756017707e+01,2.672309334752791341e-03,-1.000000009999008288e+00,-6.516984210674321787e+01,2.446957806225113075e+01,2.659976027614499323e-03,-1.050000010498836955e+00,-6.522234192153710808e+01,2.446943841367296457e+01,2.647138153050261535e-03,-1.100000010998612110e+00,-6.527734172938528445e+01,2.446929282124312621e+01,2.633822239584947874e-03,-1.150000011498296226e+00,-6.533484153052098975e+01,2.446914137663792843e+01,2.620051787786433720e-03,-1.200000011997792715e+00,-6.539484132518086312e+01,2.446898417370894663e+01,2.605848425522908161e-03,-1.250000012496692792e+00,-6.545734111360438590e+01,2.446882130836504743e+01,2.591233853519420583e-03,-1.299191497150934405e+00,-6.552230047037674865e+01,2.446865298310393300e+01,2.576252065378257291e-03,-1.337481389146528032e+00,-6.558917431791010699e+01,2.446848069883495214e+01,2.561191865536131471e-03,-1.366105730792255724e+00,-6.565747938041862142e+01,2.446830575608195346e+01,2.546320812331953794e-03,-1.386268041281712327e+00,-6.572679255777745766e+01,2.446812926211442729e+01,2.531887396478704061e-03,-1.399142146565622413e+00,-6.579674944087744848e+01,2.446795213878532849e+01,2.518122541720168531e-03,-1.405874987901672757e+00,-6.586704296740839482e+01,2.446777513069750043e+01,2.505240111545756296e-03,-1.407589408743439519e+00,-6.593742221698687445e+01,2.446759881340956611e+01,2.493436686724301039e-03,-1.405386919767488196e+00,-6.600769134453514653e+01,2.446742360142588524e+01,2.482891207359976069e-03,-1.400350441933528423e+00,-6.607770865081171507e+01,2.446724975571452987e+01,2.473765192967736139e-03,-1.393547027550853468e+00,-6.614738578899360277e+01,2.446707739048374819e+01,2.466204221822782417e-03,-1.386030559385501570e+00,-6.621668710621138132e+01,2.446690647893614567e+01,2.460341228110336179e-03,-1.378844427886843693e+00,-6.628562911894258036e+01,2.446673685771761697e+01,2.456302020805782062e-03,-1.373024186639905997e+00,-6.635428012117390040e+01,2.446656822978297186e+01,2.454213291714218981e-03,-1.369600186160843558e+00,-6.642275992424890774e+01,2.446640016540262152e+01,2.454213298794866247e-03,-1.369600186147770682e+00
-6.464484405517578125e+01,2.447101020812988281e+01,2.778528500293360286e-03,1.555167624547375375e-38,-6.464484405517578125e+01,2.447101020812988281e+01,2.778528500293360286e-03,-5.000000049998216956e-02,-6.464734404555051128e+01,2.447100326181750063e+01,2.778446450936706332e-03,-1.000000009999631456e-01,-6.465234402630110822e+01,2.447098936960298232e+01,2.778130733725391391e-03,-1.500000014999427755e-01,-6.465984399743358324e+01,2.447096853364907076e+01,2.777448368122877303e-03,-2.000000019999209344e-01,-6.466984395896250248e+01,2.447094075920082190e+01,2.776284865185711659e-03,-2.500000024998974557e-01,-6.468234391091404234e+01,2.447090605568424238e+01,2.774543999430898258e-03,-3.000000029998721174e-01,-6.469734385332836268e+01,2.447086443757722662e+01,2.772147452328047827e-03,-3.500000034998446696e-01,-6.471484378626139744e+01,2.447081592505846004e+01,2.769034282908583357e-03,-4.000000039998149459e-01,-6.473484370978592040e+01,2.447076054444302073e+01,2.765160188747256120e-03,-4.500000044997824467e-01,-6.475734362399222732e+01,2.447069832841743775e+01,2.760496532629124269e-03,-5.000000049997468388e-01,-6.478234352898799386e+01,2.447062931609108105e+01,2.755029125180927241e-03,-5.500000054997076226e-01,-6.480984342489800554e+01,2.447055355288522449e+01,2.748756770255154566e-03,-6.000000059996642987e-01,-6.483984331186310612e+01,2.447047109028513745e+01,2.741689596625483671e-03,-6.500000064996162008e-01,-6.487234319003914607e+01,2.447038198548398924e+01,2.733847215448456571e-03,-7.000000069995621077e-01,-6.490734305959558981e+01,2.447028630094968094e+01,2.725256757044458491e-03,-7.500000074995011312e-01,-6.494484292071395259e+01,2.447018410394677090e+01,2.715950852192437672e-03,-8.000000079994314950e-01,-6.498484277358622307e+01,2.447007546604515937e+01,2.705965631960483789e-03,-8.500000084993510896e-01,-6.502734261841347063e+01,2.446996046264499469e+01,2.695338826067658101e-03,-9.000000089992569174e-01,-6.507234245540438167e+01,2.446983917254346963e+01,2.684108043156492422e-03,-9.500000094991448707e-01,-6.511984228477409431e+01,2.446971167756323595e+01,2.672309317686015397e-03,-1.000000009999008288e+00,-6.516984210674321787e+01,2.446957806225504228e+01,2.659976008179223885e-03,-1.050000010498837177e+00,-6.522234192153712229e+01,2.446943841367789574e+01,2.647138131157139671e-03,-1.100000010998612110e+00,-6.527734172938531287e+01,2.446929282124926530e+01,2.633822215182330360e-03,-1.150000011498296226e+00,-6.533484153052103238e+01,2.446914137664547439e+01,2.620051760866329554e-03,-1.200000011997792715e+00,-6.539484132518090576e+01,2.446898417371810908e+01,2.605848396125934156e-03,-1.250000012496692792e+00,-6.545734111360441432e+01,2.446882130837604308e+01,2.591233821738275593e-03,-1.299191497151016783e+00,-6.552230047037680549e+01,2.446865298311699632e+01,2.576252031361834366e-03,-1.337481389146604860e+00,-6.558917431791016384e+01,2.446848069885028920e+01,2.561191829514808393e-03,-1.366105730792328332e+00,-6.565747938041869247e+01,2.446830575609975256e+01,2.546320774591903559e-03,-1.386268041281781160e+00,-6.572679255777752871e+01,2.446812926213484118e+01,2.531887357335302867e-03,-1.399142146565688583e+00,-6.579674944087753374e+01,2.446795213880848152e+01,2.518122501493354898e-03,-1.405874987901737150e+00,-6.586704296740848008e+01,2.446777513072348498e+01,2.505240070539366173e-03,-1.407589408743502357e+00,-6.593742221698697392e+01,2.446759881343843546e+01,2.493436645210460063e-03,-1.405386919767549925e+00,-6.600769134453526021e+01,2.446742360145767137e+01,2.482891165568739799e-03,-1.400350441933589485e+00,-6.607770865081184297e+01,2.446724975574923988e+01,2.473765151081496871e-03,-1.393547027550914086e+00,-6.614738578899373067e+01,2.446707739052137853e+01,2.466204179974521016e-03,-1.386030559385561745e+00,-6.621668710621152343e+01,2.446690647897667503e+01,2.460341186384581817e-03,-1.378844427886903423e+00,-6.628562911894273668e+01,2.446673685776102758e+01,2.456301979241122795e-03,-1.373024186639965727e+00,-6.635428012117407093e+01,2.446656822982923529e+01,2.454213250306257720e-03,-1.369600186160902844e+00,-6.642275992424909248e+01,2.446640016545172358e+01,2.454213257498658041e-03,-1.369600186147829968e+00
-6.464484405517578125e+01,2.447101020812988281e+01,2.778528500293360286e-03,-2.765139728054240417e-39,-6.464484405517578125e+01,2.447101020812988281e+01,2.778528500293360286e-03,-5.000000049998216956e-02,-6.464734404555051128e+01,2.447100326181750063e+01,2.778446450936597045e-03,-1.000000009999631456e-01,-6.465234402630110822e+01,2.447098936960298232e+01,2.778130733724846254e-03,-1.500000014999427755e-01,-6.465984399743358324e+01,2.447096853364907076e+01,2.777448368121350313e-03,-2.000000019999209344e-01,-6.466984395896250248e+01,2.447094075920082190e+01,2.776284865182438669e-03,-2.500000024998974557e-01,-6.468234391091404234e+01,2.447090605568424238e+01,2.774543999424894814e-03,-3.000000029998721174e-01,-6.469734385332836268e+01,2.447086443757723018e+01,2.772147452318109596e-03,-3.500000034998446696e-01,-6.471484378626139744e+01,2.447081592505846359e+01,2.769034282893285698e-03,-4.000000039998149459e-01,-6.473484370978592040e+01,2.447076054444302429e+01,2.765160188724958418e-03,-4.500000044997824467e-01,-6.475734362399222732e+01,2.447069832841744130e+01,2.760496532597975575e-03,-5.000000049997468388e-01,-6.478234352898799386e+01,2.447062931609108816e+01,2.755029125138875375e-03,-5.500000054997076226e-01,-6.480984342489800554e+01,2.447055355288523160e+01,2.748756770199960436e-03,-6.000000059996642987e-01,-6.483984331186310612e+01,2.447047109028514456e+01,2.741689596554742949e-03,-6.500000064996162008e-01,-6.487234319003914607e+01,2.447038198548399635e+01,2.733847215359630923e-03,-7.000000069995621077e-01,-6.490734305959558981e+01,2.447028630094969159e+01,2.725256756934915474e-03,-7.500000074995011312e-01,-6.494484292071395259e+01,2.447018410394678867e+01,2.715950852059498440e-03,-8.000000079994314950e-01,-6.498484277358622307e+01,2.447007546604518069e+01,2.705965631801487276e-03,-8.500000084993510896e-01,-6.502734261841347063e+01,2.446996046264502311e+01,2.695338825880031278e-03,-9.000000089992569174e-01,-6.507234245540438167e+01,2.446983917254350516e+01,2.684108042937835299e-03,-9.500000094991448707e-01,-6.511984228477409431e+01,2.446971167756327858e+01,2.672309317434189493e-03,-1.000000009999008288e+00,-6.516984210674321787e+01,2.446957806225510268e+01,2.659976007892450676e-03,-1.050000010498837177e+00,-6.522234192153712229e+01,2.446943841367797390e+01,2.647138130834102501e-03,-1.100000010998612110e+00,-6.527734172938531287e+01,2.446929282124935412e+01,2.633822214822265952e-03,-1.150000011498296226e+00,-6.533484153052103238e+01,2.446914137664558453e+01,2.620051760469121246e-03,-1.200000011997792715e+00,-6.539484132518090576e+01,2.446898417371824053e+01,2.605848395692181296e-03,-1.250000012496692792e+00,-6.545734111360442853e+01,2.446882130837620295e+01,2.591233821269345577e-03,-1.299191497151017893e+00,-6.552230047037680549e+01,2.446865298311718462e+01,2.576252030859923787e-03,-1.337481389146605970e+00,-6.558917431791016384e+01,2.446848069885051302e+01,2.561191828983315575e-03,-1.366105730792329220e+00,-6.565747938041869247e+01,2.446830575610001546e+01,2.546320774035050385e-03,-1.386268041281782271e+00,-6.572679255777752871e+01,2.446812926213514316e+01,2.531887356757741431e-03,-1.399142146565689471e+00,-6.579674944087753374e+01,2.446795213880882613e+01,2.518122500899804949e-03,-1.405874987901738038e+00,-6.586704296740849429e+01,2.446777513072386867e+01,2.505240069934310670e-03,-1.407589408743503023e+00,-6.593742221698698813e+01,2.446759881343886178e+01,2.493436644597914024e-03,-1.405386919767550813e+00,-6.600769134453526021e+01,2.446742360145813677e+01,2.482891164952097645e-03,-1.400350441933590151e+00,-6.607770865081184297e+01,2.446724975574975147e+01,2.473765150463450458e-03,-1.393547027550914752e+00,-6.614738578899373067e+01,2.446707739052193276e+01,2.466204179357032317e-03,-1.386030559385562411e+00,-6.621668710621153764e+01,2.446690647897727189e+01,2.460341185768898965e-03,-1.378844427886904311e+00,-6.628562911894275089e+01,2.446673685776166352e+01,2.456301978627815213e-03,-1.373024186639966615e+00,-6.635428012117407093e+01,2.446656822982991741e+01,2.454213249695261223e-03,-1.369600186160903732e+00,-6.642275992424909248e+01,2.446640016545244833e+01,2.454213256889309965e-03,-1.369600186147830856e+00
-6.464484405517578125e+01,2.447101020812988281e+01,2.778528500293360286e-03,-5.216165903120336690e-39,-6.464484405517578125e+01,2.447101020812988281e+01,2.778528500293360286e-03,-5.000000049998216956e-02,-6.464734404555051128e+01,2.447100326181750063e+01,2.778446450936595310e-03,-1.000000009999631456e-01,-6.465234402630110822e+01,2.447098936960298232e+01,2.778130733724838448e-03,-1.500000014999427755e-01,-6.465984399743358324e+01,2.447096853364907076e+01,2.777448368121327761e-03,-2.000000019999209344e-01,-6.466984395896250248e+01,2.447094075920082190e+01,2.776284865182390097e-03,-2.500000024998974557e-01,-6.468234391091404234e+01,2.447090605568424238e+01,2.774543999424805042e-03,-3.000000029998721174e-01,-6.469734385332836268e+01,2.447086443757723018e+01,2.772147452317960410e-03,-3.500000034998446696e-01,-6.471484378626139744e+01,2.447081592505846359e+01,2.769034282893056281e-03,-4.000000039998149459e-01,-6.473484370978592040e+01,2.447076054444302429e+01,2.765160188724624050e-03,-4.500000044997824467e-01,-6.475734362399222732e+01,2.447069832841744130e+01,2.760496532597508934e-03,-5.000000049997468388e-01,-6.478234352898799386e+01,2.447062931609108816e+01,2.755029125138244803e-03,-5.500000054997076226e-01,-6.480984342489800554e+01,2.447055355288523160e+01,2.748756770199132973e-03,-6.000000059996642987e-01,-6.483984331186310612e+01,2.447047109028514456e+01,2.741689596553683033e-03,-6.500000064996162008e-01,-6.487234319003914607e+01,2.447038198548399635e+01,2.733847215358300390e-03,-7.000000069995621077e-01,-6.490734305959558981e+01,2.447028630094969159e+01,2.725256756933274859e-03,-7.500000074995011312e-01,-6.494484292071395259e+01,2.447018410394678867e+01,2.715950852057507844e-03,-8.000000079994314950e-01,-6.498484277358622307e+01,2.447007546604518069e+01,2.705965631799107235e-03,-8.500000084993510896e-01,-6.502734261841347063e+01,2.446996046264502667e+01,2.695338825877222760e-03,-9.000000089992569174e-01,-6.507234245540438167e+01,2.446983917254350516e+01,2.684108042934562743e-03,-9.500000094991448707e-01,-6.511984228477409431e+01,2.446971167756327858e+01,2.672309317430421674e-03,-1.000000009999008288e+00,-6.516984210674321787e+01,2.446957806225510268e+01,2.659976007888161138e-03,-1.050000010498837177e+00,-6.522234192153712229e+01,2.446943841367797390e+01,2.647138130829271730e-03,-1.100000010998612110e+00,-6.527734172938531287e+01,2.446929282124935412e+01,2.633822214816882671e-03,-1.150000011498296226e+00,-6.533484153052103238e+01,2.446914137664558453e+01,2.620051760463183287e-03,-1.200000011997792715e+00,-6.539484132518090576e+01,2.446898417371824053e+01,2.605848395685697334e-03,-1.250000012496692792e+00,-6.545734111360442853e+01,2.446882130837620650e+01,2.591233821262335993e-03,-1.299191497151017893e+00,-6.552230047037680549e+01,2.446865298311719172e+01,2.576252030852421108e-03,-1.337481389146605970e+00,-6.558917431791016384e+01,2.446848069885051657e+01,2.561191828975370541e-03,-1.366105730792329220e+00,-6.565747938041869247e+01,2.446830575610001546e+01,2.546320774026726314e-03,-1.386268041281782271e+00,-6.572679255777752871e+01,2.446812926213514672e+01,2.531887356749108146e-03,-1.399142146565689693e+00,-6.579674944087753374e+01,2.446795213880882613e+01,2.518122500890933139e-03,-1.405874987901738038e+00,-6.586704296740849429e+01,2.446777513072386867e+01,2.505240069925267123e-03,-1.407589408743503023e+00,-6.593742221698698813e+01,2.446759881343886534e+01,2.493436644588759021e-03,-1.405386919767550813e+00,-6.600769134453526021e+01,2.446742360145814033e+01,2.482891164942881059e-03,-1.400350441933590151e+00,-6.607770865081184297e+01,2.446724975574975502e+01,2.473765150454211754e-03,-1.393547027550914752e+00,-6.614738578899373067e+01,2.446707739052193986e+01,2.466204179347800986e-03,-1.386030559385562411e+00,-6.621668710621153764e+01,2.446690647897727899e+01,2.460341185759694089e-03,-1.378844427886904311e+00,-6.628562911894275089e+01,2.446673685776167417e+01,2.456301978618645031e-03,-1.373024186639966615e+00,-6.635428012117407093e+01,2.446656822982992097e+01,2.454213249686124868e-03,-1.369600186160903732e+00,-6.642275992424909248e+01,2.446640016545245189e+01,2.454213256880198330e-03,-1.369600186147830856e+00
